image_id,x_1,y_1,width,height
012674.jpg,45,69,78,113
012675.jpg,53,72,77,100
012676.jpg,65,71,76,104
012677.jpg,47,80,87,104
012678.jpg,49,67,85,114
012679.jpg,28,58,85,123
012680.jpg,48,69,78,109
012681.jpg,63,67,79,113
012682.jpg,48,66,85,115
012683.jpg,43,63,81,121
012684.jpg,0,150,32,45
012685.jpg,62,69,76,108
012686.jpg,56,78,80,100
012687.jpg,50,66,85,117
012688.jpg,54,71,80,113
012689.jpg,35,61,86,126
012690.jpg,48,60,88,121
012691.jpg,59,67,80,117
012692.jpg,45,63,92,123
012693.jpg,51,79,71,101
012694.jpg,47,66,79,108
012695.jpg,47,67,87,113
012696.jpg,44,66,88,113
012697.jpg,50,67,79,115
012698.jpg,47,71,85,111
012699.jpg,57,64,89,120
012700.jpg,51,60,89,126
012701.jpg,48,72,78,106
012702.jpg,45,66,85,116
012703.jpg,56,56,93,125
012704.jpg,34,64,82,117
012705.jpg,64,67,74,113
012706.jpg,37,69,81,118
012707.jpg,64,67,71,111
012708.jpg,48,60,87,123
012709.jpg,26,54,84,131
012710.jpg,33,62,90,116
012711.jpg,59,63,92,123
012712.jpg,46,65,86,117
012713.jpg,45,66,84,112
012714.jpg,43,64,85,122
012715.jpg,58,67,79,112
012716.jpg,39,71,88,109
012717.jpg,48,68,78,106
012718.jpg,41,64,90,120
012719.jpg,56,68,78,112
012720.jpg,51,69,79,109
012721.jpg,40,68,85,112
012722.jpg,53,63,81,117
012723.jpg,36,66,80,114
012724.jpg,47,63,87,120
012725.jpg,51,64,85,112
012726.jpg,39,70,86,116
012727.jpg,48,82,84,100
012728.jpg,52,74,80,103
012729.jpg,47,70,83,105
012730.jpg,48,73,85,104
012731.jpg,50,73,76,101
012732.jpg,30,66,90,120
012733.jpg,46,67,88,116
012734.jpg,50,71,76,103
012735.jpg,58,67,86,118
012736.jpg,44,61,76,118
012737.jpg,47,67,82,117
012738.jpg,45,66,87,114
012739.jpg,41,66,86,116
012740.jpg,61,64,89,124
012741.jpg,53,63,85,120
012742.jpg,52,68,78,106
012743.jpg,40,64,89,117
012744.jpg,48,61,87,127
012745.jpg,53,63,80,115
012746.jpg,50,74,76,106
012747.jpg,45,62,84,122
012748.jpg,40,65,87,122
012749.jpg,41,65,83,115
012750.jpg,54,71,79,104
012751.jpg,52,72,80,104
012752.jpg,50,78,84,101
012753.jpg,46,63,85,122
012754.jpg,45,72,79,105
012755.jpg,44,67,82,111
012756.jpg,34,69,85,116
012757.jpg,43,69,82,107
012758.jpg,57,68,80,113
012759.jpg,41,64,85,115
012760.jpg,57,70,82,110
012761.jpg,48,64,94,118
012762.jpg,50,70,87,116
012763.jpg,49,66,82,114
012764.jpg,52,69,97,121
012765.jpg,57,64,90,119
012766.jpg,37,62,86,127
012767.jpg,46,69,80,108
012768.jpg,47,66,81,112
012769.jpg,42,60,80,118
012770.jpg,53,75,72,97
012771.jpg,55,77,87,98
012773.jpg,40,63,86,125
012774.jpg,53,65,84,114
012775.jpg,46,68,76,111
012776.jpg,58,70,80,107
012777.jpg,49,65,84,119
012778.jpg,53,66,84,113
012779.jpg,52,75,84,107
012780.jpg,48,67,87,117
012781.jpg,46,71,82,104
012782.jpg,49,69,81,109
012783.jpg,44,63,90,121
012784.jpg,50,67,84,114
012785.jpg,50,67,80,111
012786.jpg,49,68,82,110
012787.jpg,31,68,79,115
012788.jpg,31,66,90,116
012789.jpg,34,68,83,112
012790.jpg,55,69,83,112
012791.jpg,58,61,81,123
012792.jpg,37,68,79,112
012793.jpg,49,64,88,121
012794.jpg,45,67,87,113
012795.jpg,45,66,92,119
012796.jpg,52,65,85,123
012797.jpg,50,69,79,109
012798.jpg,47,68,84,112
012799.jpg,48,67,87,120
012800.jpg,47,71,78,106
012801.jpg,45,65,78,114
012802.jpg,40,66,90,114
012803.jpg,57,64,82,115
012804.jpg,48,67,83,113
012805.jpg,38,59,94,123
012806.jpg,45,68,84,115
012807.jpg,44,62,81,117
012808.jpg,46,68,83,116
012809.jpg,42,74,83,111
012810.jpg,57,55,92,138
012811.jpg,46,70,82,108
012812.jpg,44,65,91,113
012813.jpg,48,75,82,104
012814.jpg,27,66,85,120
012815.jpg,50,69,91,117
012816.jpg,50,69,83,107
012817.jpg,46,64,83,117
012818.jpg,53,60,93,128
012819.jpg,26,64,84,118
012820.jpg,58,69,76,109
012821.jpg,47,63,81,121
012822.jpg,51,65,87,121
012823.jpg,46,72,79,111
012824.jpg,24,53,88,126
012825.jpg,56,71,89,110
012826.jpg,63,77,83,101
012827.jpg,52,67,77,110
012828.jpg,42,62,91,123
012829.jpg,53,73,73,102
012830.jpg,46,65,89,120
012831.jpg,44,61,86,117
012832.jpg,56,70,70,109
012833.jpg,47,75,83,108
012834.jpg,51,64,81,112
012835.jpg,40,61,89,123
012836.jpg,41,72,78,106
012837.jpg,56,54,88,145
012838.jpg,43,66,88,116
012839.jpg,46,62,89,127
012840.jpg,47,71,78,110
012841.jpg,55,74,86,113
012842.jpg,43,66,86,116
012843.jpg,47,68,83,113
012844.jpg,42,63,72,115
012845.jpg,40,65,82,119
012846.jpg,51,78,81,100
012847.jpg,51,69,80,109
012848.jpg,46,70,81,108
012849.jpg,48,60,84,117
012850.jpg,41,66,78,116
012851.jpg,49,68,78,107
012852.jpg,51,71,75,106
012853.jpg,40,65,87,124
012854.jpg,42,72,84,111
012855.jpg,56,70,71,107
012856.jpg,35,69,83,115
012857.jpg,43,64,88,125
012858.jpg,40,64,83,118
012859.jpg,50,67,84,111
012860.jpg,46,68,87,114
012861.jpg,57,73,77,104
012862.jpg,49,56,84,128
012863.jpg,53,71,75,104
012864.jpg,41,63,74,112
012865.jpg,47,64,83,116
012866.jpg,49,64,86,119
012867.jpg,29,57,96,127
012868.jpg,43,65,84,120
012869.jpg,50,70,79,112
012870.jpg,44,65,89,125
012871.jpg,53,66,90,126
012872.jpg,54,63,85,120
012873.jpg,50,69,78,106
012874.jpg,69,37,108,161
012875.jpg,38,69,87,113
012876.jpg,57,62,98,128
012877.jpg,54,68,82,112
012878.jpg,40,68,80,110
012879.jpg,70,69,89,118
012880.jpg,54,66,91,127
012881.jpg,38,66,81,110
012882.jpg,46,67,88,116
012883.jpg,45,69,83,110
012884.jpg,49,73,77,104
012885.jpg,44,63,83,119
012886.jpg,50,69,80,110
012887.jpg,58,65,73,113
012888.jpg,51,69,81,108
012889.jpg,51,59,89,127
012890.jpg,52,64,86,120
012891.jpg,47,82,81,94
012892.jpg,37,66,84,112
012893.jpg,52,68,75,108
012894.jpg,46,65,87,115
012895.jpg,50,68,82,111
012896.jpg,52,65,80,113
012897.jpg,53,61,88,124
012898.jpg,57,67,86,112
012899.jpg,49,78,90,110
012900.jpg,44,67,80,112
012901.jpg,41,63,87,125
012902.jpg,42,63,90,121
012903.jpg,56,65,82,117
012904.jpg,41,59,90,126
012905.jpg,47,65,81,108
012906.jpg,49,66,82,115
012907.jpg,54,64,78,114
012908.jpg,50,69,80,107
012909.jpg,44,64,84,119
012910.jpg,43,66,82,113
012911.jpg,40,68,84,111
012912.jpg,54,70,92,124
012913.jpg,47,74,81,106
012914.jpg,60,69,80,111
012915.jpg,34,60,90,117
012916.jpg,48,64,83,116
012917.jpg,52,79,82,102
012918.jpg,32,70,81,110
012919.jpg,54,56,89,133
012920.jpg,62,62,84,126
012921.jpg,55,67,81,111
012922.jpg,51,67,78,112
012923.jpg,44,63,90,125
012924.jpg,61,58,92,132
012925.jpg,49,64,81,117
012926.jpg,50,63,85,118
012927.jpg,35,60,88,128
012928.jpg,44,68,86,113
012929.jpg,50,60,85,122
012930.jpg,55,65,83,111
012931.jpg,57,61,88,119
012932.jpg,45,69,75,111
012933.jpg,50,68,81,108
012934.jpg,48,62,95,125
012935.jpg,48,70,79,104
012936.jpg,46,64,84,120
012937.jpg,57,72,69,106
012938.jpg,37,63,91,124
012939.jpg,40,64,85,120
012940.jpg,46,67,86,114
012941.jpg,46,67,84,106
012942.jpg,15,48,91,139
012943.jpg,47,69,77,107
012944.jpg,32,63,85,126
012945.jpg,44,67,84,118
012946.jpg,54,74,84,104
012947.jpg,44,67,86,119
012948.jpg,45,70,87,110
012949.jpg,41,75,73,112
012950.jpg,54,62,90,125
012951.jpg,49,74,85,107
012952.jpg,44,63,92,120
012953.jpg,29,73,79,109
012954.jpg,61,70,79,108
012955.jpg,46,68,86,115
012956.jpg,52,80,78,94
012957.jpg,35,63,78,116
012958.jpg,34,57,96,128
012959.jpg,37,62,83,121
012960.jpg,68,60,84,134
012961.jpg,53,66,78,112
012962.jpg,57,78,82,100
012963.jpg,47,64,83,114
012964.jpg,50,74,85,100
012965.jpg,50,66,88,119
012966.jpg,41,63,84,116
012967.jpg,51,73,81,105
012968.jpg,50,69,77,108
012969.jpg,45,62,85,123
012970.jpg,51,71,80,104
012971.jpg,43,72,79,102
012972.jpg,53,73,77,103
012973.jpg,51,67,74,107
012974.jpg,42,68,80,115
012975.jpg,54,68,89,114
012976.jpg,50,75,79,99
012977.jpg,51,59,85,121
012978.jpg,45,65,87,118
012979.jpg,53,65,81,118
012980.jpg,47,63,91,120
012981.jpg,48,66,84,117
012982.jpg,50,64,76,112
012983.jpg,42,62,89,125
012984.jpg,42,77,89,108
012985.jpg,51,67,85,109
012986.jpg,56,67,88,114
012987.jpg,36,63,85,120
012988.jpg,49,79,77,95
012989.jpg,47,70,78,108
012990.jpg,53,79,74,101
012991.jpg,39,70,83,110
012992.jpg,41,77,77,99
012993.jpg,65,69,82,113
012994.jpg,23,61,94,128
012995.jpg,40,66,82,120
012996.jpg,42,69,86,115
012997.jpg,62,66,82,113
012998.jpg,51,66,88,125
012999.jpg,50,70,79,107
013000.jpg,43,73,89,116
013001.jpg,38,66,87,124
013002.jpg,50,68,78,107
013003.jpg,44,61,91,123
013004.jpg,38,62,89,126
013005.jpg,48,60,90,124
013006.jpg,49,61,88,115
013007.jpg,49,74,79,102
013008.jpg,60,72,85,108
013009.jpg,43,79,78,97
013010.jpg,48,67,84,111
013011.jpg,36,70,86,112
013012.jpg,60,59,89,119
013013.jpg,45,60,96,128
013014.jpg,57,67,93,115
013015.jpg,44,70,81,112
013016.jpg,55,66,82,117
013017.jpg,41,73,94,111
013018.jpg,45,65,84,116
013019.jpg,24,56,95,130
013020.jpg,47,66,88,117
013021.jpg,47,66,87,113
013022.jpg,50,72,78,107
013023.jpg,29,65,92,127
013024.jpg,50,67,79,112
013025.jpg,58,65,77,111
013026.jpg,38,63,86,117
013027.jpg,64,70,78,111
013028.jpg,45,67,88,115
013029.jpg,51,64,88,116
013030.jpg,52,75,81,101
013031.jpg,47,63,88,126
013032.jpg,50,66,88,117
013033.jpg,48,67,89,117
013034.jpg,43,65,79,117
013035.jpg,34,71,88,109
013036.jpg,49,73,80,102
013037.jpg,43,67,89,117
013038.jpg,49,71,83,105
013039.jpg,51,68,78,109
013040.jpg,42,66,83,114
013041.jpg,47,58,83,127
013042.jpg,45,70,74,106
013043.jpg,53,66,81,115
013044.jpg,46,66,89,121
013045.jpg,42,72,88,110
013046.jpg,51,68,79,111
013047.jpg,53,68,75,109
013048.jpg,42,66,75,113
013049.jpg,48,72,77,106
013050.jpg,48,70,81,110
013051.jpg,52,63,71,117
013052.jpg,43,65,92,120
013053.jpg,54,68,78,105
013054.jpg,62,62,90,120
013055.jpg,28,69,88,119
013056.jpg,51,70,81,106
013057.jpg,48,79,83,103
013058.jpg,49,60,86,124
013059.jpg,52,72,73,105
013060.jpg,39,66,89,117
013061.jpg,43,68,85,112
013062.jpg,50,68,80,111
013063.jpg,29,67,91,118
013064.jpg,46,67,76,112
013065.jpg,47,65,82,114
013066.jpg,46,64,92,121
013067.jpg,44,64,91,120
013068.jpg,40,70,84,111
013069.jpg,32,71,83,114
013070.jpg,44,78,78,98
013071.jpg,44,68,81,109
013072.jpg,44,65,89,120
013073.jpg,42,61,89,126
013074.jpg,32,61,90,130
013075.jpg,35,73,87,105
013076.jpg,53,74,80,102
013077.jpg,56,66,86,111
013078.jpg,26,63,84,122
013079.jpg,41,68,82,115
013080.jpg,52,68,84,116
013081.jpg,45,76,81,104
013082.jpg,52,65,89,117
013083.jpg,45,66,82,114
013084.jpg,38,65,95,123
013085.jpg,52,70,80,110
013086.jpg,48,62,88,120
013087.jpg,35,60,91,126
013088.jpg,53,71,80,107
013089.jpg,62,66,83,114
013090.jpg,52,71,83,110
013091.jpg,43,65,82,117
013092.jpg,60,68,80,110
013093.jpg,39,65,88,118
013094.jpg,43,70,90,114
013095.jpg,36,67,88,114
013096.jpg,49,78,78,109
013097.jpg,15,58,93,134
013098.jpg,51,69,86,113
013099.jpg,41,69,88,116
013100.jpg,39,63,91,122
013101.jpg,50,65,88,123
013102.jpg,42,77,82,101
013103.jpg,39,73,83,107
013104.jpg,61,67,84,114
013105.jpg,53,63,86,116
013106.jpg,49,68,80,110
013107.jpg,64,69,89,119
013108.jpg,47,63,85,118
013109.jpg,49,64,78,117
013110.jpg,41,61,90,124
013111.jpg,50,67,78,108
013112.jpg,51,75,77,101
013113.jpg,57,62,87,125
013114.jpg,45,60,85,112
013115.jpg,35,66,90,116
013116.jpg,47,64,84,117
013117.jpg,50,81,78,92
013118.jpg,38,63,82,116
013119.jpg,46,64,89,120
013120.jpg,49,66,77,110
013121.jpg,38,66,84,117
013122.jpg,45,68,87,112
013123.jpg,51,70,81,111
013124.jpg,42,70,80,118
013125.jpg,58,65,82,115
013126.jpg,46,66,72,110
013127.jpg,42,74,86,109
013128.jpg,38,71,100,115
013129.jpg,45,73,76,104
013130.jpg,43,63,87,122
013131.jpg,49,75,78,97
013132.jpg,47,70,78,108
013133.jpg,30,70,91,121
013134.jpg,56,65,89,121
013135.jpg,33,73,77,109
013136.jpg,40,64,84,116
013137.jpg,50,65,86,116
013138.jpg,48,63,81,115
013139.jpg,47,63,83,120
013140.jpg,18,63,96,128
013141.jpg,42,78,87,103
013142.jpg,60,66,80,108
013143.jpg,43,67,88,115
013144.jpg,48,64,83,113
013145.jpg,46,78,84,98
013146.jpg,27,56,83,129
013147.jpg,48,75,88,110
013148.jpg,45,55,102,132
013149.jpg,47,64,86,119
013150.jpg,48,72,75,108
013151.jpg,42,63,96,126
013152.jpg,50,63,86,119
013153.jpg,51,69,76,109
013154.jpg,33,60,86,128
013155.jpg,36,75,75,97
013156.jpg,48,62,91,124
013157.jpg,46,71,72,104
013158.jpg,53,68,89,117
013159.jpg,43,63,90,119
013160.jpg,45,62,83,119
013161.jpg,46,73,79,103
013162.jpg,48,65,81,113
013163.jpg,51,69,79,107
013164.jpg,55,67,85,115
013165.jpg,47,64,80,113
013166.jpg,44,60,87,124
013167.jpg,56,60,87,122
013168.jpg,34,66,86,115
013169.jpg,49,76,75,101
013170.jpg,47,73,83,108
013171.jpg,41,68,86,115
013172.jpg,52,71,77,107
013173.jpg,49,60,86,123
013174.jpg,37,73,89,116
013175.jpg,61,65,92,124
013176.jpg,51,72,79,105
013177.jpg,46,78,83,98
013178.jpg,36,71,96,115
013179.jpg,35,78,75,100
013180.jpg,40,67,85,112
013181.jpg,42,63,92,123
013182.jpg,50,67,84,117
013183.jpg,53,68,83,115
013184.jpg,46,68,86,109
013185.jpg,52,64,88,114
013186.jpg,51,71,82,103
013187.jpg,51,62,91,126
013188.jpg,42,68,79,109
013189.jpg,61,63,87,125
013190.jpg,56,63,75,118
013191.jpg,50,66,80,110
013192.jpg,55,66,83,116
013193.jpg,42,64,88,117
013194.jpg,53,69,79,109
013195.jpg,48,71,82,110
013196.jpg,44,67,84,113
013197.jpg,43,63,85,114
013198.jpg,48,65,78,109
013199.jpg,44,69,87,111
013200.jpg,34,61,91,122
013201.jpg,27,64,87,130
013202.jpg,22,60,87,131
013203.jpg,34,76,84,108
013204.jpg,50,70,84,114
013205.jpg,48,73,79,104
013206.jpg,32,64,87,119
013207.jpg,47,76,81,107
013208.jpg,67,63,88,117
013209.jpg,55,60,91,125
013210.jpg,57,66,82,115
013211.jpg,49,65,85,118
013212.jpg,49,69,80,111
013213.jpg,44,65,87,109
013214.jpg,47,63,83,116
013215.jpg,49,69,78,110
013216.jpg,63,62,85,116
013217.jpg,47,65,90,118
013218.jpg,46,69,80,110
013219.jpg,43,72,78,109
013220.jpg,48,65,85,115
013221.jpg,34,74,82,102
013222.jpg,43,60,91,129
013223.jpg,59,67,90,120
013224.jpg,54,80,76,96
013225.jpg,52,79,74,99
013226.jpg,39,64,88,120
013227.jpg,50,74,80,105
013228.jpg,44,75,82,105
013229.jpg,48,64,83,118
013230.jpg,47,66,83,115
013231.jpg,56,72,76,105
013232.jpg,55,67,88,122
013233.jpg,55,79,73,110
013234.jpg,45,71,83,108
013235.jpg,47,66,82,113
013236.jpg,45,62,84,118
013237.jpg,46,64,75,109
013238.jpg,57,60,91,121
013239.jpg,46,65,84,117
013240.jpg,51,62,87,119
013241.jpg,53,68,75,105
013242.jpg,66,60,82,129
013243.jpg,53,62,96,124
013244.jpg,44,70,83,110
013245.jpg,50,69,79,106
013246.jpg,50,63,89,121
013247.jpg,47,77,81,102
013248.jpg,46,74,81,105
013249.jpg,43,71,90,114
013250.jpg,36,58,80,127
013251.jpg,55,66,80,112
013252.jpg,51,73,79,105
013253.jpg,59,68,85,112
013254.jpg,40,72,90,112
013255.jpg,49,73,74,102
013256.jpg,37,68,77,110
013257.jpg,55,52,99,137
013258.jpg,55,74,75,102
013259.jpg,49,68,75,108
013260.jpg,46,74,81,102
013261.jpg,41,66,77,111
013262.jpg,33,57,103,135
013263.jpg,53,63,85,121
013264.jpg,48,72,85,115
013265.jpg,44,64,94,123
013266.jpg,48,63,81,121
013267.jpg,46,65,88,117
013268.jpg,45,81,82,102
013269.jpg,25,64,94,123
013270.jpg,52,68,87,112
013271.jpg,40,63,83,121
013272.jpg,45,59,95,128
013273.jpg,47,64,82,122
013274.jpg,56,70,88,110
013275.jpg,53,74,78,103
013276.jpg,42,69,85,110
013277.jpg,49,69,80,111
013278.jpg,44,62,89,125
013279.jpg,51,65,79,112
013280.jpg,19,52,93,131
013281.jpg,36,70,78,111
013282.jpg,43,68,89,117
013283.jpg,48,72,83,106
013284.jpg,53,82,75,93
013285.jpg,53,78,77,98
013286.jpg,40,66,79,113
013287.jpg,47,63,84,121
013288.jpg,35,73,79,108
013289.jpg,45,66,80,115
013290.jpg,51,67,77,110
013291.jpg,53,71,80,109
013292.jpg,53,63,87,117
013293.jpg,43,68,87,112
013294.jpg,49,65,88,121
013295.jpg,39,74,79,109
013296.jpg,36,61,87,117
013297.jpg,44,70,86,114
013298.jpg,47,72,87,107
013299.jpg,45,65,90,121
013300.jpg,48,81,75,98
013301.jpg,55,69,82,122
013302.jpg,48,72,83,105
013303.jpg,49,67,83,112
013304.jpg,50,65,85,118
013305.jpg,45,72,86,110
013306.jpg,35,68,85,121
013307.jpg,59,60,84,118
013308.jpg,43,62,87,123
013309.jpg,47,66,85,114
013310.jpg,46,63,90,124
013311.jpg,45,62,84,121
013312.jpg,44,64,84,121
013313.jpg,48,66,84,112
013314.jpg,24,53,94,135
013315.jpg,20,51,97,141
013316.jpg,46,71,83,112
013317.jpg,38,69,83,112
013318.jpg,43,66,83,109
013319.jpg,45,62,84,123
013320.jpg,52,69,75,105
013321.jpg,50,74,77,100
013322.jpg,46,60,91,130
013323.jpg,51,68,77,111
013324.jpg,52,71,79,106
013325.jpg,56,68,83,112
013326.jpg,49,67,80,108
013327.jpg,44,75,94,111
013328.jpg,48,69,82,110
013329.jpg,53,62,81,113
013330.jpg,45,62,84,117
013331.jpg,47,59,93,129
013332.jpg,50,76,79,101
013333.jpg,52,73,81,102
013334.jpg,50,65,88,118
013335.jpg,47,70,79,111
013336.jpg,35,57,81,124
013337.jpg,48,64,80,116
013338.jpg,45,61,86,129
013339.jpg,58,59,84,122
013340.jpg,44,64,88,115
013341.jpg,39,69,87,118
013342.jpg,41,70,85,112
013343.jpg,50,65,81,111
013344.jpg,46,66,83,112
013345.jpg,59,64,88,118
013346.jpg,48,62,92,125
013347.jpg,49,62,88,121
013348.jpg,42,62,84,115
013349.jpg,47,70,78,113
013350.jpg,49,65,81,118
013351.jpg,48,70,82,115
013352.jpg,55,68,82,111
013353.jpg,44,63,79,114
013354.jpg,42,67,83,117
013355.jpg,51,63,84,115
013356.jpg,34,66,87,125
013357.jpg,48,63,79,119
013358.jpg,41,67,87,112
013359.jpg,54,63,88,123
013360.jpg,42,68,82,111
013361.jpg,43,66,85,117
013362.jpg,50,70,80,103
013363.jpg,53,62,91,120
013364.jpg,42,65,86,114
013365.jpg,37,73,89,108
013366.jpg,37,70,80,111
013367.jpg,47,67,87,116
013368.jpg,55,61,87,127
013369.jpg,45,67,90,117
013370.jpg,42,63,89,115
013371.jpg,44,69,76,116
013372.jpg,42,69,82,109
013373.jpg,39,63,80,120
013375.jpg,53,75,77,98
013376.jpg,42,69,90,116
013377.jpg,45,73,83,108
013378.jpg,57,65,83,121
013379.jpg,44,69,87,119
013380.jpg,39,71,88,109
013381.jpg,55,69,76,107
013382.jpg,136,67,41,60
013383.jpg,52,61,88,122
013384.jpg,75,59,88,125
013385.jpg,54,69,77,109
013386.jpg,52,74,80,109
013387.jpg,50,63,91,122
013388.jpg,64,68,88,122
013389.jpg,43,65,84,113
013390.jpg,51,65,79,113
013391.jpg,44,69,82,115
013392.jpg,48,74,76,104
013393.jpg,40,63,91,124
013394.jpg,48,65,83,115
013395.jpg,31,69,87,115
013396.jpg,48,67,80,111
013397.jpg,45,55,98,131
013398.jpg,50,68,80,109
013399.jpg,38,69,85,113
013400.jpg,58,65,85,123
013401.jpg,51,61,81,123
013402.jpg,39,64,88,119
013403.jpg,52,73,84,111
013404.jpg,48,71,76,106
013405.jpg,42,64,88,117
013406.jpg,33,70,86,113
013407.jpg,44,69,81,113
013408.jpg,45,68,86,116
013409.jpg,51,66,85,121
013410.jpg,35,62,80,113
013411.jpg,48,74,84,106
013412.jpg,44,69,80,105
013413.jpg,40,79,84,102
013414.jpg,48,82,79,95
013415.jpg,44,70,80,106
013416.jpg,35,63,82,115
013417.jpg,43,64,89,121
013418.jpg,49,67,84,110
013419.jpg,46,62,83,119
013420.jpg,53,65,83,113
013421.jpg,42,68,76,109
013422.jpg,62,69,71,105
013423.jpg,59,61,89,123
013424.jpg,42,67,87,113
013425.jpg,56,67,73,114
013426.jpg,56,52,95,133
013427.jpg,50,69,80,113
013428.jpg,49,65,84,119
013429.jpg,49,71,77,109
013430.jpg,39,62,91,121
013431.jpg,52,74,72,97
013432.jpg,54,63,86,121
013433.jpg,47,67,83,114
013434.jpg,40,61,93,123
013435.jpg,51,65,84,120
013436.jpg,54,69,79,113
013437.jpg,51,65,84,116
013438.jpg,35,67,90,119
013439.jpg,33,62,80,119
013440.jpg,62,64,85,120
013441.jpg,48,67,90,120
013442.jpg,48,69,79,116
013443.jpg,35,61,102,118
013444.jpg,52,73,81,111
013445.jpg,52,67,78,109
013446.jpg,41,75,86,99
013447.jpg,29,66,86,119
013448.jpg,49,63,87,119
013449.jpg,40,69,90,115
013450.jpg,56,65,89,118
013451.jpg,30,63,93,125
013452.jpg,46,67,84,114
013453.jpg,47,60,76,116
013454.jpg,37,64,82,121
013455.jpg,43,68,89,116
013456.jpg,46,78,79,104
013457.jpg,44,67,82,116
013458.jpg,55,67,81,110
013459.jpg,48,70,82,110
013460.jpg,46,61,88,119
013461.jpg,38,67,81,113
013462.jpg,38,63,83,121
013463.jpg,44,68,88,108
013464.jpg,49,64,82,113
013465.jpg,60,69,86,117
013466.jpg,44,64,84,118
013467.jpg,41,75,86,107
013468.jpg,54,66,84,112
013469.jpg,60,67,71,108
013470.jpg,48,66,82,112
013471.jpg,47,66,85,118
013472.jpg,54,68,83,113
013473.jpg,54,74,77,101
013474.jpg,49,73,80,108
013475.jpg,51,62,88,123
013476.jpg,22,65,89,122
013477.jpg,53,66,84,115
013478.jpg,49,67,79,111
013479.jpg,36,56,90,130
013480.jpg,50,66,84,118
013481.jpg,50,67,71,108
013482.jpg,55,74,78,110
013483.jpg,47,76,74,98
013484.jpg,52,66,79,122
013485.jpg,36,58,74,128
013486.jpg,47,71,77,105
013487.jpg,32,69,86,114
013488.jpg,49,66,80,114
013489.jpg,55,66,87,117
013490.jpg,57,62,82,116
013491.jpg,51,70,81,109
013492.jpg,38,58,89,123
013493.jpg,52,71,85,109
013494.jpg,43,64,82,120
013495.jpg,25,68,84,123
013496.jpg,39,69,81,111
013497.jpg,31,66,105,128
013498.jpg,52,68,78,109
013499.jpg,40,64,82,119
013500.jpg,45,58,87,123
013501.jpg,39,59,94,125
013502.jpg,42,66,85,116
013503.jpg,35,67,83,107
013504.jpg,37,69,84,115
013505.jpg,38,58,89,128
013506.jpg,48,75,81,103
013507.jpg,48,73,84,110
013508.jpg,52,62,87,122
013509.jpg,43,65,74,115
013510.jpg,45,64,83,122
013511.jpg,38,62,86,118
013512.jpg,31,59,80,121
013513.jpg,56,61,87,122
013514.jpg,52,59,83,117
013515.jpg,50,62,86,121
013516.jpg,66,70,79,114
013517.jpg,57,62,83,126
013518.jpg,44,70,92,115
013519.jpg,47,64,82,117
013520.jpg,52,70,78,110
013521.jpg,45,66,82,113
013522.jpg,44,66,89,116
013523.jpg,42,66,78,111
013524.jpg,49,68,79,109
013525.jpg,55,67,80,115
013526.jpg,48,67,83,113
013527.jpg,51,66,84,117
013528.jpg,28,65,80,118
013529.jpg,42,70,85,113
013530.jpg,44,64,75,122
013531.jpg,58,74,76,101
013532.jpg,48,68,76,107
013533.jpg,50,64,82,115
013534.jpg,38,65,83,115
013535.jpg,63,69,79,111
013536.jpg,45,66,78,110
013537.jpg,48,63,81,117
013538.jpg,49,62,89,124
013539.jpg,49,63,86,121
013540.jpg,53,84,76,92
013541.jpg,55,66,84,115
013542.jpg,55,71,81,113
013543.jpg,47,72,74,102
013544.jpg,65,62,84,127
013545.jpg,42,61,88,122
